time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1737278725.53860164,0.02044952,2351,0.00323756,0.00000000,0,0.00000000,0,210392,690,0.00628605
1737278725.63823533,0.01771476,2408,0.00241523,0.00000000,0,0.00000000,0,210677,662,0.00805419
1737278725.73859906,0.01828237,2365,0.00187234,0.00000000,0,0.00000000,0,210966,450,0.00694802
1737278725.83848071,0.02260772,2373,0.00296803,0.00000000,0,0.00000000,0,211186,515,0.00745613
1737278725.93824077,0.01824968,2361,0.00203822,0.00000000,0,0.00000000,0,211439,493,0.00598293
1737278726.03856897,0.01901509,2426,0.00190210,0.00000000,0,0.00000000,0,211717,421,0.00599676
1737278726.13824511,0.01898827,2321,0.00205002,0.00000000,0,0.00000000,0,211969,431,0.00590045
1737278726.23859262,0.01893470,2397,0.00262581,0.00000000,0,0.00000000,0,212236,624,0.00643258
1737278726.33860207,0.02130341,2387,0.00285999,0.00000000,0,0.00000000,0,212499,662,0.00598447
1737278726.43820858,0.01919291,2245,0.00235929,0.00000000,0,0.00000000,0,212683,542,0.00622340
1737278726.53842235,0.02203529,2247,0.00411066,0.00000000,0,0.00000000,0,212956,621,0.00604516
1737278726.63853550,0.02010051,2221,0.00233533,0.00000000,0,0.00000000,0,213187,513,0.00635394
1737278726.73849154,0.02097257,2322,0.00279217,0.00000000,0,0.00000000,0,213530,711,0.00615202
1737278726.83838606,0.02101978,2310,0.00238457,0.00000000,0,0.00000000,0,213757,590,0.00671027
1737278726.93816638,0.01779109,2239,0.00268692,0.00000000,0,0.00000000,0,213975,534,0.00612499
1737278727.03844547,0.01937282,2279,0.00279545,0.00000000,0,0.00000000,0,214257,713,0.00679842
1737278727.13815236,0.03319741,2333,0.00215688,0.00000000,0,0.00000000,0,214502,555,0.00393717
1737278727.23846555,0.02498964,2443,0.00235356,0.00000000,0,0.00000000,0,214818,718,0.00656472
1737278727.33836770,0.02181271,2501,0.00265821,0.00000000,0,0.00000000,0,215037,665,0.00265193
1737278727.43815184,0.02111107,2374,0.00240818,0.00000000,0,0.00000000,0,215272,633,0.00364495
1737278727.53835654,0.02017748,2350,0.00188624,0.00000000,0,0.00000000,0,215521,443,0.00711962
1737278727.63847399,0.02705272,2600,0.00723493,0.00000000,0,0.00000000,0,215787,902,0.00659350
1737278727.73958564,0.02168915,2583,0.00197934,0.00000000,0,0.00000000,0,216054,476,0.00652980
1737278727.83844829,0.01912160,2590,0.00240685,0.00000000,0,0.00000000,0,216286,549,0.00739641
1737278727.93835497,0.02128525,2552,0.00170723,0.00000000,0,0.00000000,0,216510,378,0.00623674
1737278728.03840685,0.02374944,2541,0.00297767,0.00000000,0,0.00000000,0,216862,718,0.00695375
1737278728.13883710,0.02485156,2636,0.00285768,0.00000000,0,0.00000000,0,217248,725,0.00604893
1737278728.23837876,0.02289352,2614,0.00337075,0.00000000,0,0.00000000,0,217553,966,0.00665720
1737278728.33839631,0.02306736,2590,0.00248416,0.00000000,0,0.00000000,0,217867,667,0.00610083
1737278728.43878937,0.02327877,2514,0.00300289,0.00000000,0,0.00000000,0,218161,757,0.00662332
1737278728.53859854,0.02196266,2574,0.00289952,0.00000000,0,0.00000000,0,218408,509,0.00809861
1737278728.63839984,0.02090964,2658,0.00319810,0.00000000,0,0.00000000,0,218640,748,0.00651199
1737278728.73861575,0.02424574,2696,0.00270424,0.00000000,0,0.00000000,0,218948,661,0.00632090
1737278728.83954501,0.02191684,2538,0.00214445,0.00000000,0,0.00000000,0,219170,407,0.00790947
1737278728.93834901,0.02566558,2673,0.00416165,0.00000000,0,0.00000000,0,219418,693,0.00710447
1737278729.03823805,0.02362938,2621,0.00241991,0.00000000,0,0.00000000,0,218102,657,0.00920135
1737278729.13828349,0.02278429,2661,0.00243821,0.00000000,0,0.00000000,0,218317,385,0.00779326
1737278729.23837757,0.02608966,2634,0.00538264,0.00000000,0,0.00000000,0,218398,788,0.00591128
1737278729.33855963,0.02511354,2644,0.00294995,0.00000000,0,0.00000000,0,218744,740,0.00632942
1737278729.43849134,0.02415013,2588,0.00439646,0.00000000,0,0.00000000,0,219027,796,0.00659427
1737278729.53820872,0.02499027,2591,0.00341272,0.00000000,0,0.00000000,0,219103,696,0.00604013
1737278729.63830280,0.01924019,2634,0.00244833,0.00000000,0,0.00000000,0,219396,687,0.00282416
1737278729.73855829,0.02421124,2631,0.00350107,0.00000000,0,0.00000000,0,219735,911,0.00589556
1737278729.83819628,0.02264795,2713,0.00266436,0.00000000,0,0.00000000,0,219988,731,0.00649760
1737278729.93845439,0.02001377,2618,0.00186913,0.00000000,0,0.00000000,0,220222,419,0.00616096
1737278730.03821850,0.02238465,2685,0.00212063,0.00000000,0,0.00000000,0,220445,498,0.00545995
1737278730.13868642,0.02313539,2623,0.00187828,0.00000000,0,0.00000000,0,220595,291,0.00625371
1737278730.23867559,0.02446226,2592,0.00293465,0.00000000,0,0.00000000,0,220658,605,0.00663408
1737278730.33848858,0.02148347,2576,0.00271653,0.00000000,0,0.00000000,0,220872,660,0.00590660
1737278730.43945694,0.02104758,2620,0.00175899,0.00000000,0,0.00000000,0,221108,487,0.00610453
1737278730.53862596,0.02072546,2583,0.00173761,0.00000000,0,0.00000000,0,221264,432,0.00696988
1737278730.63846946,0.02031221,2598,0.00223510,0.00000000,0,0.00000000,0,221396,455,0.00644620
1737278730.73822236,0.02331879,2621,0.00173622,0.00000000,0,0.00000000,0,221584,448,0.00715301
1737278730.83844590,0.01913333,2574,0.00145336,0.00000000,0,0.00000000,0,221721,313,0.00594249
1737278730.93839097,0.02137905,2602,0.00199617,0.00000000,0,0.00000000,0,221895,537,0.00617200
1737278731.03811693,0.02137542,2569,0.00168705,0.00000000,0,0.00000000,0,222018,334,0.00593237
1737278731.13843918,0.02067455,2608,0.00228860,0.00000000,0,0.00000000,0,222162,365,0.00670084
1737278731.23824692,0.02093834,2606,0.00190259,0.00000000,0,0.00000000,0,222279,421,0.00596023
1737278731.33866215,0.01898687,2597,0.00157230,0.00000000,0,0.00000000,0,222445,337,0.00617437
1737278731.43964076,0.02028469,2606,0.00141054,0.00000000,0,0.00000000,0,222579,286,0.00702778
1737278731.53812814,0.02154011,2605,0.00268259,0.00000000,0,0.00000000,0,222562,470,0.00621907
1737278731.63827372,0.02142215,2575,0.00185844,0.00000000,0,0.00000000,0,222729,419,0.00622312
1737278731.73840189,0.02328548,2595,0.00159039,0.00000000,0,0.00000000,0,222806,328,0.00688726
1737278731.83930039,0.02321864,2631,0.00118802,0.00000000,0,0.00000000,0,222936,259,0.00632383
1737278731.93927336,0.02152740,2594,0.00283924,0.00000000,0,0.00000000,0,222957,344,0.00654454
1737278732.03837848,0.02186446,2583,0.00181856,0.00000000,0,0.00000000,0,223201,479,0.00626782
1737278732.13839722,0.02328261,2602,0.00204374,0.00000000,0,0.00000000,0,223391,570,0.00685932
1737278732.23860669,0.02297726,2625,0.00230139,0.00000000,0,0.00000000,0,223527,546,0.00605564
1737278732.33839512,0.02143255,2635,0.00158976,0.00000000,0,0.00000000,0,223628,400,0.00580979
1737278732.43925714,0.01957983,2573,0.00117664,0.00000000,0,0.00000000,0,223700,212,0.00717829
1737278732.53859663,0.04651871,2602,0.00266408,0.00000000,0,0.00000000,0,223883,656,0.00623939
1737278732.63853288,0.01883831,2568,0.00244484,0.00000000,0,0.00000000,0,224002,557,0.00606549
1737278732.73929882,0.02662039,2628,0.00383471,0.00000000,0,0.00000000,0,224145,338,0.00665237
1737278732.83923411,0.02034929,2586,0.00177764,0.00000000,0,0.00000000,0,222776,619,0.00606088
1737278732.93815851,0.02421432,2670,0.00243730,0.00000000,0,0.00000000,0,223020,535,0.00623178
1737278733.03921175,0.02051915,2583,0.00228679,0.00000000,0,0.00000000,0,223136,658,0.00305757
1737278733.13955903,0.02086166,2633,0.00224467,0.00000000,0,0.00000000,0,223314,671,0.00688802
1737278733.23922801,0.02153019,2618,0.00145231,0.00000000,0,0.00000000,0,223452,424,0.00545185
1737278733.33928227,0.01873306,2543,0.00154653,0.00000000,0,0.00000000,0,223655,538,0.00661389
1737278733.43938994,0.01969221,2634,0.00188687,0.00000000,0,0.00000000,0,223823,507,0.00336649
1737278733.53830957,0.02148193,2605,0.00239875,0.00000000,0,0.00000000,0,224059,787,0.00655634
1737278733.63916516,0.02165318,2603,0.00203724,0.00000000,0,0.00000000,0,224185,540,0.00337829
1737278733.73851967,0.02063739,2630,0.00246007,0.00000000,0,0.00000000,0,224399,659,0.00599998
1737278733.83924484,0.02101356,2626,0.00164633,0.00000000,0,0.00000000,0,224570,562,0.00317651
1737278733.93918800,0.02473394,2601,0.00358775,0.00000000,0,0.00000000,0,224679,657,0.00602519
1737278734.03928304,0.02161519,2650,0.00225033,0.00000000,0,0.00000000,0,224727,700,0.00668478
1737278734.13922787,0.02370188,2608,0.00229943,0.00000000,0,0.00000000,0,224947,674,0.00618059
1737278734.23911691,0.02249968,2621,0.00235041,0.00000000,0,0.00000000,0,225220,829,0.00596352
1737278734.33939147,0.02362680,2609,0.00171003,0.00000000,0,0.00000000,0,225375,537,0.00597560
1737278734.43926597,0.02148514,2626,0.00101614,0.00000000,0,0.00000000,0,225491,206,0.00630477
1737278734.53948951,0.01971121,2617,0.00104485,0.00000000,0,0.00000000,0,225583,193,0.00597036
1737278734.63830638,0.02152684,2657,0.00137953,0.00000000,0,0.00000000,0,225690,314,0.00618115
1737278734.73914576,0.02016805,2571,0.00109974,0.00000000,0,0.00000000,0,225805,249,0.00634137
1737278734.83923244,0.02373079,2656,0.00183882,0.00000000,0,0.00000000,0,225893,440,0.00615342
1737278734.93932390,0.02324120,2617,0.00315668,0.00000000,0,0.00000000,0,226027,708,0.00616410
1737278735.03940678,0.02173734,2657,0.00165904,0.00000000,0,0.00000000,0,226156,403,0.00611612
1737278735.13913131,0.01971212,2572,0.00103458,0.00000000,0,0.00000000,0,226214,182,0.00611354
1737278735.23939753,0.02316423,2668,0.00142954,0.00000000,0,0.00000000,0,226333,382,0.00629087
1737278735.33965969,0.02248305,2602,0.00150713,0.00000000,0,0.00000000,0,226415,417,0.00662290
1737278735.43907833,0.02185489,2628,0.00238450,0.00000000,0,0.00000000,0,226642,780,0.00685631
1737278735.53840280,0.02644348,2669,0.00553489,0.00000000,0,0.00000000,0,226754,568,0.00618471
1737278735.63911057,0.02399557,2604,0.00213104,0.00000000,0,0.00000000,0,224984,408,0.00620727
1737278735.73900461,0.02041697,2609,0.00193946,0.00000000,0,0.00000000,0,225195,410,0.00621355
1737278735.83913898,0.02092235,2624,0.00165639,0.00000000,0,0.00000000,0,225244,428,0.00683082
1737278735.93961549,0.02135398,2605,0.00154660,0.00000000,0,0.00000000,0,225426,529,0.00609161
1737278736.03906536,0.02475217,2640,0.00282940,0.00000000,0,0.00000000,0,225652,962,0.00534827
1737278736.13935137,0.02144442,2630,0.00319677,0.00000000,0,0.00000000,0,225892,948,0.00670797
1737278736.23908806,0.02253753,2561,0.00178979,0.00000000,0,0.00000000,0,226113,562,0.00752247
1737278736.33894491,0.02339394,2688,0.00197305,0.00000000,0,0.00000000,0,226352,563,0.00609119
1737278736.43934584,0.02456388,2648,0.00156294,0.00000000,0,0.00000000,0,226481,452,0.00727621
1737278736.53956246,0.02379372,2656,0.00169843,0.00000000,0,0.00000000,0,226614,481,0.00615523
1737278736.63934422,0.02354369,2589,0.00139609,0.00000000,0,0.00000000,0,226723,296,0.00602267
1737278736.73836827,0.02267072,2623,0.00146306,0.00000000,0,0.00000000,0,226888,362,0.00640604
1737278736.83913183,0.02188311,2648,0.00202292,0.00000000,0,0.00000000,0,227072,654,0.00577767
1737278736.93948627,0.02043729,2585,0.00191439,0.00000000,0,0.00000000,0,227328,668,0.00606577
1737278737.03899670,0.02637895,2641,0.00360144,0.00000000,0,0.00000000,0,227434,730,0.00598859
1737278737.13921380,0.03540199,2615,0.01212385,0.00000000,0,0.00000000,0,227497,771,0.00599474
1737278737.23944497,0.02442300,2639,0.00155763,0.00000000,0,0.00000000,0,226433,492,0.00617926
1737278737.33930206,0.02396379,2593,0.00166135,0.00000000,0,0.00000000,0,226604,467,0.00626782
1737278737.43901038,0.02088044,2666,0.00216289,0.00000000,0,0.00000000,0,226824,716,0.00642238
1737278737.53974414,0.02292788,2566,0.00299730,0.00000000,0,0.00000000,0,227059,619,0.00609133
1737278737.63928342,0.02106357,2637,0.00159870,0.00000000,0,0.00000000,0,227201,454,0.00609224
1737278737.73900294,0.02226186,2555,0.00175473,0.00000000,0,0.00000000,0,227417,542,0.00597832
1737278737.83943033,0.02242928,2661,0.00247746,0.00000000,0,0.00000000,0,227668,769,0.00612918
1737278737.93918777,0.02095050,2646,0.00202851,0.00000000,0,0.00000000,0,227855,704,0.00678997
1737278738.03949285,0.02396791,2568,0.00175445,0.00000000,0,0.00000000,0,228035,621,0.00624030
1737278738.13928270,0.02232137,2609,0.00158536,0.00000000,0,0.00000000,0,228238,627,0.00654503
1737278738.23899817,0.02212239,2640,0.00063473,0.00000000,0,0.00000000,0,228328,145,0.00659182
1737278738.33929300,0.02003870,2640,0.00189721,0.00000000,0,0.00000000,0,228538,646,0.00601750
1737278738.43915606,0.02516878,2612,0.00208397,0.00000000,0,0.00000000,0,228784,749,0.00602086
1737278738.53896475,0.02155338,2625,0.00167706,0.00000000,0,0.00000000,0,228918,361,0.00616313
1737278738.63925171,0.02315508,2579,0.00172693,0.00000000,0,0.00000000,0,229098,551,0.00720700
1737278738.73939586,0.02142976,2642,0.00123796,0.00000000,0,0.00000000,0,229243,356,0.00597197
1737278738.83898759,0.02048094,2624,0.00102878,0.00000000,0,0.00000000,0,229332,202,0.00746869
1737278738.93895483,0.02106141,2685,0.00210268,0.00000000,0,0.00000000,0,229437,606,0.00617870
1737278739.03934431,0.02156043,2603,0.00180816,0.00000000,0,0.00000000,0,229579,516,0.00756403
1737278739.13923717,0.01828474,2616,0.00115673,0.00000000,0,0.00000000,0,229662,294,0.00636616
1737278739.23944545,0.02179189,2611,0.00162650,0.00000000,0,0.00000000,0,229814,433,0.00640192
1737278739.33938241,0.01800523,2617,0.00109318,0.00000000,0,0.00000000,0,229892,240,0.00665475
1737278739.43897271,0.02261562,2639,0.00098359,0.00000000,0,0.00000000,0,229988,215,0.00624903
1737278739.53942513,0.01998771,2600,0.00195944,0.00000000,0,0.00000000,0,230098,513,0.00669644
1737278739.63914990,0.02373980,2614,0.00104073,0.00000000,0,0.00000000,0,230142,228,0.00631084
1737278739.73943400,0.02128553,2615,0.00198514,0.00000000,0,0.00000000,0,230243,478,0.00639864
1737278739.83938742,0.02090824,2596,0.00131611,0.00000000,0,0.00000000,0,230322,360,0.00618261
1737278739.93918037,0.02263468,2587,0.00204723,0.00000000,0,0.00000000,0,230514,704,0.00620084
1737278740.03892040,0.02335357,2684,0.00115869,0.00000000,0,0.00000000,0,230622,299,0.00667822
1737278740.13942885,0.02820408,2578,0.00376668,0.00000000,0,0.00000000,0,230676,658,0.00634709
1737278740.23941684,0.02040426,2631,0.00282046,0.00000000,0,0.00000000,0,230803,815,0.00615049
1737278740.33939910,0.02506877,2557,0.00308034,0.00000000,0,0.00000000,0,230964,650,0.00611885
1737278740.43947601,0.02144310,2639,0.00218887,0.00000000,0,0.00000000,0,231052,592,0.00631517
1737278740.53914785,0.01866385,2587,0.00131989,0.00000000,0,0.00000000,0,231102,367,0.00648014
1737278740.63890386,0.02164096,2680,0.00180913,0.00000000,0,0.00000000,0,231238,397,0.00637712
1737278740.73939586,0.01836960,2596,0.00096551,0.00000000,0,0.00000000,0,231326,268,0.00665971
1737278740.83925867,0.02459901,2670,0.00227464,0.00000000,0,0.00000000,0,231468,619,0.00598908
1737278740.93887305,0.02274776,2621,0.00130836,0.00000000,0,0.00000000,0,231561,423,0.00606856
1737278741.03937149,0.02204675,2616,0.00171568,0.00000000,0,0.00000000,0,231628,468,0.00663596
1737278741.13939834,0.02173106,2597,0.00182268,0.00000000,0,0.00000000,0,231693,564,0.00615928
1737278741.23905540,0.02186865,2631,0.00237011,0.00000000,0,0.00000000,0,231883,744,0.00600081
1737278741.33933067,0.02386300,2620,0.00151335,0.00000000,0,0.00000000,0,231969,457,0.00614511
1737278741.43908811,0.02316577,2618,0.00101928,0.00000000,0,0.00000000,0,232077,246,0.00681657
1737278741.53910637,0.02246182,2643,0.00168956,0.00000000,0,0.00000000,0,232109,266,0.00749000
1737278741.63943577,0.02247125,2547,0.00127232,0.00000000,0,0.00000000,0,232213,367,0.00686917
1737278741.73926878,0.02337313,2649,0.00214780,0.00000000,0,0.00000000,0,232269,655,0.00622536
1737278741.83931112,0.02412778,2637,0.00184846,0.00000000,0,0.00000000,0,232443,634,0.00609852
1737278741.93938732,0.02029579,2638,0.00077407,0.00000000,0,0.00000000,0,232499,146,0.00608225
1737278742.03933549,0.02166289,2613,0.00122113,0.00000000,0,0.00000000,0,232609,345,0.00635973
1737278742.13912106,0.02185775,2675,0.00236822,0.00000000,0,0.00000000,0,232727,751,0.00661710
1737278742.23896408,0.02565028,2653,0.00335084,0.00000000,0,0.00000000,0,232849,496,0.00850146
1737278742.33905721,0.02102027,2628,0.00152662,0.00000000,0,0.00000000,0,232532,390,0.00648280
1737278742.43909073,0.02419888,2623,0.00113494,0.00000000,0,0.00000000,0,232629,293,0.00641917
1737278742.53959775,0.02149527,2645,0.00199017,0.00000000,0,0.00000000,0,232700,456,0.00625148
1737278742.63894725,0.02227136,2599,0.00144951,0.00000000,0,0.00000000,0,232845,446,0.00681678
1737278742.73940325,0.02478374,2618,0.00354172,0.00000000,0,0.00000000,0,232918,1078,0.00605759
1737278742.83924842,0.02266988,2610,0.00270633,0.00000000,0,0.00000000,0,233007,838,0.00623464
1737278742.93907928,0.02243354,2673,0.00141026,0.00000000,0,0.00000000,0,233086,404,0.00626084
1737278743.03929186,0.02045859,2631,0.00114081,0.00000000,0,0.00000000,0,233165,278,0.00277073
1737278743.13916373,0.02532579,2622,0.00194086,0.00000000,0,0.00000000,0,233283,536,0.00721035
1737278743.23927379,0.02296106,2611,0.00279748,0.00000000,0,0.00000000,0,233371,626,0.00668932
1737278743.33926582,0.02022064,2671,0.00099449,0.00000000,0,0.00000000,0,233415,221,0.00620985
1737278743.43932414,0.02252524,2628,0.00159479,0.00000000,0,0.00000000,0,233500,423,0.00726014
1737278743.53917289,0.02498782,2642,0.00156029,0.00000000,0,0.00000000,0,233568,413,0.00623939
1737278743.63932157,0.02385993,2583,0.00234874,0.00000000,0,0.00000000,0,233675,562,0.00750438
1737278743.73933816,0.02018411,2573,0.00204492,0.00000000,0,0.00000000,0,233747,505,0.00609489
1737278743.83917737,0.02388040,2554,0.00288660,0.00000000,0,0.00000000,0,233871,851,0.00728096
1737278743.93906951,0.02421983,2678,0.00212943,0.00000000,0,0.00000000,0,234053,720,0.00678633
1737278744.03925657,0.02478744,2602,0.00341712,0.00000000,0,0.00000000,0,233966,713,0.00623276
1737278744.13942051,0.02237619,2637,0.00264375,0.00000000,0,0.00000000,0,234029,820,0.00700256
1737278744.23926973,0.02088750,2578,0.00203200,0.00000000,0,0.00000000,0,234141,609,0.00601555
1737278744.33922100,0.01979963,2535,0.00163467,0.00000000,0,0.00000000,0,234265,504,0.00598601
1737278744.43919039,0.02329218,2614,0.00304179,0.00000000,0,0.00000000,0,234417,896,0.00595115
1737278744.53957725,0.02305611,2594,0.00263907,0.00000000,0,0.00000000,0,234625,911,0.00611927
1737278744.63931847,0.02213153,2707,0.00320983,0.00000000,0,0.00000000,0,234742,1060,0.00621788
1737278744.73934603,0.02214124,2573,0.00240580,0.00000000,0,0.00000000,0,234808,650,0.00620845
1737278744.83911490,0.02486392,2646,0.00266527,0.00000000,0,0.00000000,0,234897,427,0.00622466
1737278744.93930650,0.02123210,2610,0.00183623,0.00000000,0,0.00000000,0,234993,504,0.00776720
1737278745.03887010,0.02315990,2685,0.00121477,0.00000000,0,0.00000000,0,235092,334,0.00625015
1737278745.13919616,0.02040775,2601,0.00115094,0.00000000,0,0.00000000,0,235165,259,0.00781463
1737278745.23920536,0.02168286,2667,0.00180760,0.00000000,0,0.00000000,0,235253,492,0.00630707
1737278745.33921957,0.02489870,2650,0.00210778,0.00000000,0,0.00000000,0,235301,538,0.00617926
1737278745.43931222,0.02328701,2611,0.00161546,0.00000000,0,0.00000000,0,235376,432,0.00687643
1737278745.53902411,0.02405500,2665,0.00159968,0.00000000,0,0.00000000,0,235420,407,0.00600458
1737278745.63918900,0.02164445,2666,0.00140433,0.00000000,0,0.00000000,0,235499,336,0.00636099
1737278745.73897481,0.02629430,2653,0.00330363,0.00000000,0,0.00000000,0,235553,521,0.00607506
1737278745.83918905,0.02269146,2619,0.00140000,0.00000000,0,0.00000000,0,235615,432,0.00584527
1737278745.93916035,0.02287941,2662,0.00109786,0.00000000,0,0.00000000,0,235717,310,0.00644417
1737278746.03913736,0.02133211,2676,0.00127009,0.00000000,0,0.00000000,0,235741,309,0.00607031
1737278746.13916230,0.02215724,2644,0.00141376,0.00000000,0,0.00000000,0,235763,328,0.00627690
1737278746.23917246,0.02350261,2627,0.00134803,0.00000000,0,0.00000000,0,235801,326,0.00748427
1737278746.33926439,0.02114529,2650,0.00161281,0.00000000,0,0.00000000,0,235904,418,0.00759539
1737278746.43912053,0.02651598,2587,0.00225389,0.00000000,0,0.00000000,0,235985,508,0.00748748
1737278746.53893065,0.02518722,2682,0.00174642,0.00000000,0,0.00000000,0,236095,529,0.00600472
1737278746.63916683,0.02347810,2656,0.00111574,0.00000000,0,0.00000000,0,236161,243,0.00714372
1737278746.73895669,0.02434415,2617,0.00302412,0.00000000,0,0.00000000,0,236257,769,0.00649153
1737278746.83913875,0.02238821,2615,0.00220081,0.00000000,0,0.00000000,0,236409,617,0.00709008
1737278746.93913102,0.02487949,2629,0.00274412,0.00000000,0,0.00000000,0,236429,664,0.00632698
1737278747.03917527,0.02400395,2667,0.00212936,0.00000000,0,0.00000000,0,236557,591,0.00284218
1737278747.13915849,0.02311478,2622,0.00280293,0.00000000,0,0.00000000,0,236742,788,0.00296845
1737278747.23914075,0.02479876,2604,0.00272952,0.00000000,0,0.00000000,0,236919,745,0.00651534
1737278747.33920383,0.02538941,2630,0.00337717,0.00000000,0,0.00000000,0,237253,1107,0.00613407
1737278747.43912172,0.03345645,2748,0.01184120,0.00000000,0,0.00000000,0,237527,1112,0.00533835
1737278747.53916979,0.02376012,2650,0.00271716,0.00000000,0,0.00000000,0,233272,728,0.00712158
1737278747.63942242,0.02308111,2647,0.00287542,0.00000000,0,0.00000000,0,233644,996,0.00851235
1737278747.73867464,0.02213111,2580,0.00212357,0.00000000,0,0.00000000,0,233774,483,0.00757960
1737278747.83911943,0.02226144,2586,0.00204395,0.00000000,0,0.00000000,0,234027,616,0.00792498
1737278747.93907976,0.02358356,2564,0.00240301,0.00000000,0,0.00000000,0,234245,782,0.00609272
1737278748.03906322,0.02082331,2600,0.00175682,0.00000000,0,0.00000000,0,234405,619,0.00610474
1737278748.13910174,0.01920135,2596,0.00158696,0.00000000,0,0.00000000,0,234578,543,0.00810231
1737278748.23892713,0.02188296,2615,0.00151286,0.00000000,0,0.00000000,0,234697,519,0.00598230
1737278748.33921504,0.02000238,2551,0.00142633,0.00000000,0,0.00000000,0,234813,342,0.00627082
1737278748.43899965,0.02106469,2591,0.00088253,0.00000000,0,0.00000000,0,234888,193,0.00597246
1737278748.53917241,0.01986570,2573,0.00066260,0.00000000,0,0.00000000,0,234939,112,0.00613617
1737278748.63907957,0.01988833,2542,0.00065533,0.00000000,0,0.00000000,0,235010,125,0.00599949
1737278748.73877740,0.02108704,2610,0.00061804,0.00000000,0,0.00000000,0,235084,121,0.00623409
1737278748.83913708,0.02009024,2571,0.00074662,0.00000000,0,0.00000000,0,235158,160,0.00734535
1737278748.93906283,0.01881945,2557,0.00095768,0.00000000,0,0.00000000,0,235220,204,0.00839907
1737278749.03911209,0.01955483,2578,0.00082889,0.00000000,0,0.00000000,0,235252,153,0.00630728
1737278749.13902307,0.02166673,2572,0.00094190,0.00000000,0,0.00000000,0,235339,192,0.00621656
1737278749.23880672,0.02028147,2599,0.00076478,0.00000000,0,0.00000000,0,235417,195,0.00613854
1737278749.33912373,0.01902940,2592,0.00128217,0.00000000,0,0.00000000,0,235548,337,0.00639186
1737278749.43939304,0.02357707,2622,0.00167315,0.00000000,0,0.00000000,0,235620,384,0.00829989
1737278749.53917480,0.02220647,2578,0.00151943,0.00000000,0,0.00000000,0,235727,417,0.00610516
1737278749.63907194,0.02291656,2678,0.00103556,0.00000000,0,0.00000000,0,235778,256,0.00694599
1737278749.73884439,0.02153382,2671,0.00177729,0.00000000,0,0.00000000,0,235951,498,0.00656325
1737278749.83937502,0.02415061,2667,0.00118746,0.00000000,0,0.00000000,0,236038,271,0.00600270
1737278749.93902946,0.02642295,2704,0.00183169,0.00000000,0,0.00000000,0,236133,455,0.00619602
1737278750.03883529,0.02144966,2656,0.00118467,0.00000000,0,0.00000000,0,236185,221,0.00640695
1737278750.13936710,0.02368162,2642,0.00231319,0.00000000,0,0.00000000,0,236411,838,0.00607072
1737278750.23883152,0.02364621,2688,0.00196928,0.00000000,0,0.00000000,0,236582,679,0.00610830
1737278750.33906126,0.02113802,2618,0.00205540,0.00000000,0,0.00000000,0,236688,698,0.00765985
1737278750.43928194,0.02015743,2650,0.00169836,0.00000000,0,0.00000000,0,236853,495,0.00908527
1737278750.53899813,0.02431076,2592,0.00252237,0.00000000,0,0.00000000,0,237095,874,0.00626139
1737278750.63903308,0.02483361,2662,0.00208173,0.00000000,0,0.00000000,0,237423,657,0.00730107
1737278750.73882365,0.01963550,2592,0.00299045,0.00000000,0,0.00000000,0,237579,748,0.00633277
1737278750.83904147,0.02299765,2580,0.00168041,0.00000000,0,0.00000000,0,237754,492,0.00610013
1737278750.93899989,0.02032575,2628,0.00169529,0.00000000,0,0.00000000,0,237907,563,0.00603119
1737278751.03914785,0.02529303,2604,0.00254835,0.00000000,0,0.00000000,0,238099,939,0.00609454
1737278751.13901663,0.03114689,2541,0.00230984,0.00000000,0,0.00000000,0,238316,752,0.00740032
1737278751.23916197,0.02075871,2540,0.00123719,0.00000000,0,0.00000000,0,238467,333,0.00643928
1737278751.33894253,0.01884620,2547,0.00099498,0.00000000,0,0.00000000,0,238522,182,0.00617884
1737278751.43899250,0.02166128,2501,0.00187101,0.00000000,0,0.00000000,0,238706,614,0.00625944
1737278751.53900671,0.01976666,2440,0.00234699,0.00000000,0,0.00000000,0,238840,711,0.00702687
1737278751.63900805,0.02134769,2490,0.00181633,0.00000000,0,0.00000000,0,238992,596,0.00634004
1737278751.73905301,0.02106615,2505,0.00231926,0.00000000,0,0.00000000,0,239191,678,0.00866335
1737278751.83904457,0.02093492,2489,0.00102648,0.00000000,0,0.00000000,0,239304,204,0.00674994
1737278751.93897295,0.02176067,2461,0.00250309,0.00000000,0,0.00000000,0,239562,797,0.00617821
1737278752.03903556,0.02227555,2440,0.00211588,0.00000000,0,0.00000000,0,239753,673,0.00886324
1737278752.13900733,0.01883237,2473,0.00127253,0.00000000,0,0.00000000,0,239926,397,0.00621069
1737278752.23915672,0.02308698,2443,0.00174607,0.00000000,0,0.00000000,0,239988,395,0.00294310
1737278752.33900261,0.02299556,2407,0.00201426,0.00000000,0,0.00000000,0,240102,644,0.00670818
1737278752.43897939,0.01909268,2410,0.00222470,0.00000000,0,0.00000000,0,240277,710,0.00595737
1737278752.53877091,0.02106266,2398,0.00123768,0.00000000,0,0.00000000,0,240376,344,0.00699034
1737278752.63891578,0.02038679,2394,0.00093436,0.00000000,0,0.00000000,0,240441,192,0.00636623
1737278752.73896265,0.01906188,2413,0.00129879,0.00000000,0,0.00000000,0,240503,309,0.00628039
